# 5 200
3.921758793970E+01 -1.000060531246E+00 -1.918245536570E-05 2.451822133840E-03 9.862703742311E-03 2.218940741751E-02
3.946834170854E+01 -1.000059763995E+00 -1.881281670779E-05 2.419426703373E-03 9.732084195646E-03 2.189563302368E-02
3.971909547739E+01 -1.000059011214E+00 -1.845260908961E-05 2.387669186709E-03 9.604041787709E-03 2.160765127025E-02
3.996984924623E+01 -1.000058272542E+00 -1.810153335113E-05 2.356532943283E-03 9.478509186865E-03 2.132531096056E-02
4.022060301508E+01 -1.000057547626E+00 -1.775930132775E-05 2.326001872236E-03 9.355421245873E-03 2.104846579581E-02
4.047135678392E+01 -1.000056836122E+00 -1.742563611540E-05 2.296060390098E-03 9.234714916006E-03 2.077697418457E-02
4.072211055276E+01 -1.000056137700E+00 -1.710027095414E-05 2.266693412282E-03 9.116329167794E-03 2.051069906361E-02
4.097286432161E+01 -1.000055452039E+00 -1.678294885221E-05 2.237886333814E-03 9.000204913720E-03 2.024950772523E-02
4.122361809045E+01 -1.000054778826E+00 -1.647342257804E-05 2.209625010391E-03 8.886284933813E-03 1.999327165157E-02
4.147437185930E+01 -1.000054117758E+00 -1.617145385424E-05 2.181895741793E-03 8.774513806036E-03 1.974186635772E-02
4.172512562814E+01 -1.000053468542E+00 -1.587681314508E-05 2.154685254931E-03 8.664837838607E-03 1.949517124065E-02
4.197587939698E+01 -1.000052830893E+00 -1.558927890999E-05 2.127980688729E-03 8.557205006375E-03 1.925306943566E-02
4.222663316583E+01 -1.000052204532E+00 -1.530863808608E-05 2.101769577230E-03 8.451564887516E-03 1.901544767672E-02
4.247738693467E+01 -1.000051589191E+00 -1.503468504449E-05 2.076039836488E-03 8.347868605977E-03 1.878219616573E-02
4.272814070352E+01 -1.000050984609E+00 -1.476722113480E-05 2.050779750897E-03 8.246068775282E-03 1.855320844633E-02
4.297889447236E+01 -1.000050390531E+00 -1.450605531295E-05 2.025977957994E-03 8.146119442592E-03 1.832838128080E-02
4.322964824121E+01 -1.000049806711E+00 -1.425100276808E-05 2.001623437850E-03 8.047976039084E-03 1.810761453620E-02
4.348040201005E+01 -1.000049232907E+00 -1.400188561851E-05 1.977705498879E-03 7.951595328375E-03 1.789081107119E-02
4.373115577889E+01 -1.000048668887E+00 -1.375853161734E-05 1.954213768166E-03 7.856935361005E-03 1.767787663153E-02
4.398190954774E+01 -1.000048114423E+00 -1.352077504468E-05 1.931138177931E-03 7.763955426571E-03 1.746871974550E-02
4.423266331658E+01 -1.000047569293E+00 -1.328845542692E-05 1.908468956829E-03 7.672616012078E-03 1.726325162807E-02
4.448341708543E+01 -1.000047033284E+00 -1.306141796142E-05 1.886196618290E-03 7.582878758704E-03 1.706138608550E-02
4.473417085427E+01 -1.000046506185E+00 -1.283951319020E-05 1.864311950815E-03 7.494706421767E-03 1.686303942543E-02
4.498492462312E+01 -1.000045987793E+00 -1.262259666879E-05 1.842806008689E-03 7.408062832389E-03 1.666813037054E-02
4.523567839196E+01 -1.000045477908E+00 -1.241052857237E-05 1.821670103237E-03 7.322912860804E-03 1.647657997582E-02
4.548643216080E+01 -1.000044976338E+00 -1.220317398620E-05 1.800895793074E-03 7.239222379839E-03 1.628831154790E-02
4.573718592965E+01 -1.000044482894E+00 -1.200040258831E-05 1.780474875949E-03 7.156958231018E-03 1.610325056865E-02
4.598793969849E+01 -1.000043997391E+00 -1.180208802665E-05 1.760399381568E-03 7.076088192663E-03 1.592132462255E-02
4.623869346734E+01 -1.000043519652E+00 -1.160810849554E-05 1.740661562292E-03 6.996580946856E-03 1.574246332446E-02
4.648944723618E+01 -1.000043049500E+00 -1.141834580576E-05 1.721253887231E-03 6.918406050703E-03 1.556659825322E-02
4.674020100503E+01 -1.000042586766E+00 -1.123268590120E-05 1.702169033716E-03 6.841533905889E-03 1.539366288505E-02
4.699095477387E+01 -1.000042131284E+00 -1.105101813526E-05 1.683399881540E-03 6.765935731829E-03 1.522359253184E-02
4.724170854271E+01 -1.000041682891E+00 -1.087323573890E-05 1.664939505112E-03 6.691583537549E-03 1.505632427962E-02
4.749246231156E+01 -1.000041241429E+00 -1.069923515518E-05 1.646781168132E-03 6.618450096863E-03 1.489179693151E-02
4.774321608040E+01 -1.000040806744E+00 -1.052891622844E-05 1.628918316795E-03 6.546508922819E-03 1.472995095123E-02
4.799396984925E+01 -1.000040378684E+00 -1.036218186412E-05 1.611344574327E-03 6.475734244185E-03 1.457072840978E-02
4.824472361809E+01 -1.000039957101E+00 -1.019893805743E-05 1.594053735002E-03 6.406100982099E-03 1.441407293335E-02
4.849547738693E+01 -1.000039541853E+00 -1.003909394748E-05 1.577039758321E-03 6.337584727532E-03 1.425992965324E-02
4.874623115578E+01 -1.000039132797E+00 -9.882561387675E-06 1.560296764392E-03 6.270161720563E-03 1.410824515850E-02
