# 1 400
1.618363017614E+01 -1.000356011697E+00
1.632653128571E+01 -1.000349785235E+00
1.647006053203E+01 -1.000343696257E+00
1.661421791509E+01 -1.000337740676E+00
1.675900343490E+01 -1.000331914597E+00
1.690441709146E+01 -1.000326214549E+00
1.705045888476E+01 -1.000320637341E+00
1.719712881480E+01 -1.000315179664E+00
1.734442688159E+01 -1.000309838436E+00
1.749235308513E+01 -1.000304610354E+00
1.764090742541E+01 -1.000299492720E+00
1.779008990243E+01 -1.000294482493E+00
1.793990051620E+01 -1.000289576930E+00
1.809033926672E+01 -1.000284773479E+00
1.824140615398E+01 -1.000280069593E+00
1.839310117799E+01 -1.000275462528E+00
1.854542433874E+01 -1.000270950328E+00
1.869837563624E+01 -1.000266530268E+00
1.885195507048E+01 -1.000262199969E+00
1.900616264147E+01 -1.000257957578E+00
1.916099834921E+01 -1.000253800672E+00
1.931646219369E+01 -1.000249727404E+00
1.947255417491E+01 -1.000245735565E+00
1.962927429288E+01 -1.000241823144E+00
1.978662254760E+01 -1.000237988549E+00
1.994459893906E+01 -1.000234229670E+00
2.010320346726E+01 -1.000230544938E+00
2.026243613222E+01 -1.000226932422E+00
2.042229693391E+01 -1.000223390158E+00
2.058278587236E+01 -1.000219917005E+00
2.074390294754E+01 -1.000216511374E+00
2.090564815948E+01 -1.000213171101E+00
2.106802150816E+01 -1.000209895201E+00
2.123102299358E+01 -1.000206681799E+00
2.139465261575E+01 -1.000203529985E+00
2.155891037466E+01 -1.000200437769E+00
2.172379627032E+01 -1.000197404327E+00
2.188931030273E+01 -1.000194428037E+00
2.205545247188E+01 -1.000191507707E+00
2.222222277778E+01 -1.000188642082E+00
2.238962122042E+01 -1.000185829577E+00
2.255764779981E+01 -1.000183069468E+00
2.272630251594E+01 -1.000180360632E+00
2.289558536882E+01 -1.000177701430E+00
2.306549635844E+01 -1.000175091206E+00
2.323603548481E+01 -1.000172528923E+00
2.340720274792E+01 -1.000170013209E+00
2.357899814778E+01 -1.000167543357E+00
2.375142168439E+01 -1.000165117790E+00
2.392447335774E+01 -1.000162736386E+00
2.409815316783E+01 -1.000160397495E+00
2.427246111467E+01 -1.000158100665E+00
2.444739719826E+01 -1.000155844712E+00
2.462296141859E+01 -1.000153629119E+00
2.479915377567E+01 -1.000151452566E+00
2.497597426949E+01 -1.000149314269E+00
2.515342290006E+01 -1.000147213785E+00
2.533149966737E+01 -1.000145150290E+00
2.551020457143E+01 -1.000143122612E+00
2.568953761223E+01 -1.000141130324E+00
2.586949878978E+01 -1.000139172474E+00
2.605008810408E+01 -1.000137248746E+00
2.623130555512E+01 -1.000135357955E+00
2.641315114290E+01 -1.000133499660E+00
2.659562486743E+01 -1.000131672937E+00
2.677872672871E+01 -1.000129877564E+00
2.696245672673E+01 -1.000128112620E+00
2.714681486150E+01 -1.000126377610E+00
2.733180113301E+01 -1.000124671927E+00
2.751741554127E+01 -1.000122995056E+00
2.770365808627E+01 -1.000121345873E+00
